station,station_name,day,year,DOY,gdd_40_86,cumGDD
IA4502,KNOXVILLE,2008-07-14,2008,196,30,2351.5
IA4502,KNOXVILLE,2008-07-15,2008,197,34,2385.5
IA4502,KNOXVILLE,2008-07-16,2008,198,37,2422.5
IA4502,KNOXVILLE,2008-07-17,2008,199,38.5,2461
IA4502,KNOXVILLE,2008-07-18,2008,200,36,2497
IA4502,KNOXVILLE,2008-07-19,2008,201,28.5,2525.5
IA4502,KNOXVILLE,2008-07-20,2008,202,34,2559.5
IA4502,KNOXVILLE,2008-07-21,2008,203,35,2594.5
IA4502,KNOXVILLE,2008-07-22,2008,204,33,2627.5
IA4502,KNOXVILLE,2008-07-23,2008,205,31.5,2659
IA4502,KNOXVILLE,2008-07-24,2008,206,30.5,2689.5
IA4502,KNOXVILLE,2008-07-25,2008,207,26.5,2716
IA4502,KNOXVILLE,2008-07-26,2008,208,33.5,2749.5
IA4502,KNOXVILLE,2008-07-27,2008,209,31,2780.5
IA4502,KNOXVILLE,2008-07-28,2008,210,35.5,2816
IA4502,KNOXVILLE,2008-07-29,2008,211,36,2852
IA4502,KNOXVILLE,2008-07-30,2008,212,35.5,2887.5
IA4502,KNOXVILLE,2008-07-31,2008,213,36,2923.5
IA4502,KNOXVILLE,2008-08-01,2008,214,37,2960.5
IA4502,KNOXVILLE,2008-08-02,2008,215,35,2995.5
IA4502,KNOXVILLE,2008-08-03,2008,216,32.5,3028
IA4502,KNOXVILLE,2008-08-04,2008,217,38.5,3066.5
IA4502,KNOXVILLE,2008-08-05,2008,218,36.5,3103
IA4502,KNOXVILLE,2008-08-06,2008,219,33.5,3136.5
IA4502,KNOXVILLE,2008-08-07,2008,220,32.5,3169
IA4502,KNOXVILLE,2008-08-08,2008,221,32,3201
IA4502,KNOXVILLE,2008-08-09,2008,222,31,3232
IA4502,KNOXVILLE,2008-08-10,2008,223,32,3264
IA4502,KNOXVILLE,2008-08-11,2008,224,28,3292
IA4502,KNOXVILLE,2008-08-12,2008,225,29.5,3321.5
IA4502,KNOXVILLE,2008-08-13,2008,226,25,3346.5
IA4502,KNOXVILLE,2008-08-14,2008,227,31.5,3378
IA4502,KNOXVILLE,2008-08-15,2008,228,31.5,3409.5
IA4502,KNOXVILLE,2008-08-16,2008,229,27.5,3437
IA4502,KNOXVILLE,2008-08-17,2008,230,29,3466
IA4502,KNOXVILLE,2008-08-18,2008,231,31,3497
IA4502,KNOXVILLE,2008-08-19,2008,232,33,3530
IA4502,KNOXVILLE,2008-08-20,2008,233,33.5,3563.5
IA4502,KNOXVILLE,2008-08-21,2008,234,31.5,3595
IA4502,KNOXVILLE,2008-08-22,2008,235,28.5,3623.5
IA4502,KNOXVILLE,2008-08-23,2008,236,35.5,3659
IA4502,KNOXVILLE,2008-08-24,2008,237,29,3688
IA4502,KNOXVILLE,2008-08-25,2008,238,26.5,3714.5
IA4502,KNOXVILLE,2008-08-26,2008,239,25,3739.5
IA4502,KNOXVILLE,2008-08-27,2008,240,25,3764.5
IA4502,KNOXVILLE,2008-08-28,2008,241,29,3793.5
IA4502,KNOXVILLE,2008-08-29,2008,242,30,3823.5
IA4502,KNOXVILLE,2008-08-30,2008,243,31,3854.5
IA4502,KNOXVILLE,2008-08-31,2008,244,29,3883.5
IA4502,KNOXVILLE,2008-09-01,2008,245,31.5,3915
IA4502,KNOXVILLE,2008-09-02,2008,246,37,3952
IA4502,KNOXVILLE,2008-09-03,2008,247,32,3984
IA4502,KNOXVILLE,2008-09-04,2008,248,18.5,4002.5
IA4502,KNOXVILLE,2008-09-05,2008,249,13.5,4016
IA4502,KNOXVILLE,2008-09-06,2008,250,19,4035
IA4502,KNOXVILLE,2008-09-07,2008,251,19.5,4054.5
IA4502,KNOXVILLE,2008-09-08,2008,252,22.5,4077
IA4502,KNOXVILLE,2008-09-09,2008,253,11.5,4088.5
IA4502,KNOXVILLE,2008-09-10,2008,254,15.5,4104
IA4502,KNOXVILLE,2008-09-11,2008,255,21.5,4125.5
IA4502,KNOXVILLE,2008-09-12,2008,256,30,4155.5
IA4502,KNOXVILLE,2008-09-13,2008,257,27.5,4183
IA4502,KNOXVILLE,2008-09-14,2008,258,26,4209
IA4502,KNOXVILLE,2008-09-15,2008,259,18,4227
IA4502,KNOXVILLE,2008-09-16,2008,260,18,4245
IA4502,KNOXVILLE,2008-09-17,2008,261,22.5,4267.5
IA4502,KNOXVILLE,2008-09-18,2008,262,27,4294.5
IA4502,KNOXVILLE,2008-09-19,2008,263,25.5,4320
IA4502,KNOXVILLE,2008-09-20,2008,264,27.5,4347.5
IA4502,KNOXVILLE,2008-09-21,2008,265,28.5,4376
IA4502,KNOXVILLE,2008-09-22,2008,266,25,4401
IA4502,KNOXVILLE,2008-09-23,2008,267,27,4428
IA4502,KNOXVILLE,2008-09-24,2008,268,30.5,4458.5
IA4502,KNOXVILLE,2008-09-25,2008,269,29.5,4488
IA4502,KNOXVILLE,2008-09-26,2008,270,25.5,4513.5
IA4502,KNOXVILLE,2008-09-27,2008,271,25,4538.5
IA4502,KNOXVILLE,2008-09-28,2008,272,28,4566.5
IA4502,KNOXVILLE,2008-09-29,2008,273,25,4591.5
IA4502,KNOXVILLE,2008-09-30,2008,274,17.5,4609
IA4502,KNOXVILLE,2008-10-01,2008,275,13,4622
IA4502,KNOXVILLE,2008-10-02,2008,276,13.5,4635.5
IA4502,KNOXVILLE,2008-10-03,2008,277,15.5,4651
IA4502,KNOXVILLE,2008-10-04,2008,278,16,4667
IA4502,KNOXVILLE,2008-10-05,2008,279,15.5,4682.5
IA4502,KNOXVILLE,2008-10-06,2008,280,27,4709.5
IA4502,KNOXVILLE,2008-10-07,2008,281,12.5,4722
IA4502,KNOXVILLE,2008-10-08,2008,282,17.5,4739.5
IA4502,KNOXVILLE,2008-10-09,2008,283,22,4761.5
IA4502,KNOXVILLE,2008-10-10,2008,284,16,4777.5
IA4502,KNOXVILLE,2008-10-11,2008,285,21,4798.5
IA4502,KNOXVILLE,2008-10-12,2008,286,25.5,4824
IA4502,KNOXVILLE,2008-10-13,2008,287,30,4854
IA4502,KNOXVILLE,2008-10-14,2008,288,18,4872
IA4502,KNOXVILLE,2008-10-15,2008,289,11.5,4883.5
IA4502,KNOXVILLE,2008-10-16,2008,290,4,4887.5
IA4502,KNOXVILLE,2008-10-17,2008,291,9.5,4897
IA4502,KNOXVILLE,2008-10-18,2008,292,4,4901
IA4502,KNOXVILLE,2008-10-19,2008,293,8.5,4909.5
IA4502,KNOXVILLE,2008-10-20,2008,294,18,4927.5
IA4502,KNOXVILLE,2008-10-21,2008,295,11.5,4939
IA4502,KNOXVILLE,2008-10-22,2008,296,6,4945
IA4502,KNOXVILLE,2008-10-23,2008,297,5,4950
IA4502,KNOXVILLE,2008-10-24,2008,298,4.5,4954.5
IA4502,KNOXVILLE,2008-10-25,2008,299,4.5,4959
IA4502,KNOXVILLE,2008-10-26,2008,300,14,4973
IA4502,KNOXVILLE,2008-10-27,2008,301,5,4978
IA4502,KNOXVILLE,2008-10-28,2008,302,0,4978
IA4502,KNOXVILLE,2008-10-29,2008,303,4.5,4982.5
IA4502,KNOXVILLE,2008-10-30,2008,304,13,4995.5
IA4502,KNOXVILLE,2008-10-31,2008,305,17,5012.5
IA4502,KNOXVILLE,2008-11-01,2008,306,20.5,5033
IA4502,KNOXVILLE,2008-11-02,2008,307,16.5,5049.5
IA4502,KNOXVILLE,2008-11-03,2008,308,21.5,5071
IA4502,KNOXVILLE,2008-11-04,2008,309,26.5,5097.5
IA4502,KNOXVILLE,2008-11-05,2008,310,22.5,5120
IA4502,KNOXVILLE,2008-11-06,2008,311,20.5,5140.5
IA4502,KNOXVILLE,2008-11-07,2008,312,7,5147.5
IA4502,KNOXVILLE,2008-11-08,2008,313,0,5147.5
IA4502,KNOXVILLE,2008-11-09,2008,314,0,5147.5
IA4502,KNOXVILLE,2008-11-10,2008,315,0,5147.5
IA4502,KNOXVILLE,2008-11-11,2008,316,0,5147.5
IA4502,KNOXVILLE,2008-11-12,2008,317,1.5,5149
IA4502,KNOXVILLE,2008-11-13,2008,318,1.5,5150.5
IA4502,KNOXVILLE,2008-11-14,2008,319,8,5158.5
IA4502,KNOXVILLE,2008-11-15,2008,320,3,5161.5
IA4502,KNOXVILLE,2008-11-16,2008,321,0,5161.5
IA4502,KNOXVILLE,2008-11-17,2008,322,2,5163.5
IA4502,KNOXVILLE,2008-11-18,2008,323,0,5163.5
IA4502,KNOXVILLE,2008-11-19,2008,324,0,5163.5
IA4502,KNOXVILLE,2008-11-20,2008,325,5.5,5169
IA4502,KNOXVILLE,2008-11-21,2008,326,0,5169
IA4502,KNOXVILLE,2008-11-22,2008,327,0,5169
IA4502,KNOXVILLE,2008-11-23,2008,328,0,5169
IA4502,KNOXVILLE,2008-11-24,2008,329,7,5176
IA4502,KNOXVILLE,2008-11-25,2008,330,4,5180
IA4502,KNOXVILLE,2008-11-26,2008,331,0,5180
IA4502,KNOXVILLE,2008-11-27,2008,332,4,5184
IA4502,KNOXVILLE,2008-11-28,2008,333,2,5186
IA4502,KNOXVILLE,2008-11-29,2008,334,0.5,5186.5
IA4502,KNOXVILLE,2008-11-30,2008,335,0,5186.5
IA4502,KNOXVILLE,2008-12-01,2008,336,0,5186.5
IA4502,KNOXVILLE,2008-12-02,2008,337,0.5,5187
IA4502,KNOXVILLE,2008-12-03,2008,338,0,5187
IA4502,KNOXVILLE,2008-12-04,2008,339,0,5187
IA4502,KNOXVILLE,2008-12-05,2008,340,0,5187
IA4502,KNOXVILLE,2008-12-06,2008,341,0,5187
IA4502,KNOXVILLE,2008-12-07,2008,342,0,5187
IA4502,KNOXVILLE,2008-12-08,2008,343,0,5187
IA4502,KNOXVILLE,2008-12-09,2008,344,0,5187
IA4502,KNOXVILLE,2008-12-10,2008,345,0,5187
IA4502,KNOXVILLE,2008-12-11,2008,346,0,5187
IA4502,KNOXVILLE,2008-12-12,2008,347,0,5187
IA4502,KNOXVILLE,2008-12-13,2008,348,0,5187
IA4502,KNOXVILLE,2008-12-14,2008,349,4.5,5191.5
IA4502,KNOXVILLE,2008-12-15,2008,350,8.5,5200
IA4502,KNOXVILLE,2008-12-16,2008,351,0,5200
IA4502,KNOXVILLE,2008-12-17,2008,352,0,5200
IA4502,KNOXVILLE,2008-12-18,2008,353,0,5200
IA4502,KNOXVILLE,2008-12-19,2008,354,0,5200
IA4502,KNOXVILLE,2008-12-20,2008,355,0,5200
IA4502,KNOXVILLE,2008-12-21,2008,356,0,5200
IA4502,KNOXVILLE,2008-12-22,2008,357,0,5200
IA4502,KNOXVILLE,2008-12-23,2008,358,0,5200
IA4502,KNOXVILLE,2008-12-24,2008,359,0,5200
IA4502,KNOXVILLE,2008-12-25,2008,360,0,5200
IA4502,KNOXVILLE,2008-12-26,2008,361,1.5,5201.5
IA4502,KNOXVILLE,2008-12-27,2008,362,9,5210.5
IA4502,KNOXVILLE,2008-12-28,2008,363,0,5210.5
IA4502,KNOXVILLE,2008-12-29,2008,364,0,5210.5
IA4502,KNOXVILLE,2008-12-30,2008,365,0,5210.5
IA4502,KNOXVILLE,2009-01-01,2009,1,0,0
IA4502,KNOXVILLE,2009-01-02,2009,2,0,0
IA4502,KNOXVILLE,2009-01-03,2009,3,0,0
IA4502,KNOXVILLE,2009-01-04,2009,4,0,0
IA4502,KNOXVILLE,2009-01-05,2009,5,0,0
IA4502,KNOXVILLE,2009-01-06,2009,6,0,0
IA4502,KNOXVILLE,2009-01-07,2009,7,0,0
IA4502,KNOXVILLE,2009-01-08,2009,8,0,0
IA4502,KNOXVILLE,2009-01-09,2009,9,0,0
IA4502,KNOXVILLE,2009-01-10,2009,10,0,0
IA4502,KNOXVILLE,2009-01-11,2009,11,0,0
IA4502,KNOXVILLE,2009-01-12,2009,12,0,0
IA4502,KNOXVILLE,2009-01-13,2009,13,0,0
IA4502,KNOXVILLE,2009-01-14,2009,14,0,0
IA4502,KNOXVILLE,2009-01-15,2009,15,0,0
IA4502,KNOXVILLE,2009-01-16,2009,16,0,0
IA4502,KNOXVILLE,2009-01-17,2009,17,0,0
IA4502,KNOXVILLE,2009-01-18,2009,18,0,0
IA4502,KNOXVILLE,2009-01-19,2009,19,0,0
IA4502,KNOXVILLE,2009-01-20,2009,20,0,0
IA4502,KNOXVILLE,2009-01-21,2009,21,0,0
IA4502,KNOXVILLE,2009-01-22,2009,22,0,0
IA4502,KNOXVILLE,2009-01-23,2009,23,7,7
IA4502,KNOXVILLE,2009-01-24,2009,24,0,7
IA4502,KNOXVILLE,2009-01-25,2009,25,0,7
IA4502,KNOXVILLE,2009-01-26,2009,26,0,7
IA4502,KNOXVILLE,2009-01-27,2009,27,0,7
IA4502,KNOXVILLE,2009-01-28,2009,28,0,7
IA4502,KNOXVILLE,2009-01-29,2009,29,0,7
IA4502,KNOXVILLE,2009-01-30,2009,30,0,7
IA4502,KNOXVILLE,2009-01-31,2009,31,0,7
IA4502,KNOXVILLE,2009-02-01,2009,32,7.5,14.5
IA4502,KNOXVILLE,2009-02-02,2009,33,0,14.5
IA4502,KNOXVILLE,2009-02-03,2009,34,0,14.5
IA4502,KNOXVILLE,2009-02-04,2009,35,0,14.5
IA4502,KNOXVILLE,2009-02-05,2009,36,0,14.5
IA4502,KNOXVILLE,2009-02-06,2009,37,5.5,20
IA4502,KNOXVILLE,2009-02-07,2009,38,10,30
IA4502,KNOXVILLE,2009-02-08,2009,39,8.5,38.5
IA4502,KNOXVILLE,2009-02-09,2009,40,0,38.5
IA4502,KNOXVILLE,2009-02-10,2009,41,9.5,48
IA4502,KNOXVILLE,2009-02-11,2009,42,13,61
IA4502,KNOXVILLE,2009-02-12,2009,43,1.5,62.5
IA4502,KNOXVILLE,2009-02-13,2009,44,2,64.5
IA4502,KNOXVILLE,2009-02-14,2009,45,0,64.5
IA4502,KNOXVILLE,2009-02-15,2009,46,0,64.5
IA4502,KNOXVILLE,2009-02-16,2009,47,0,64.5
IA4502,KNOXVILLE,2009-02-17,2009,48,0,64.5
IA4502,KNOXVILLE,2009-02-18,2009,49,0.5,65
IA4502,KNOXVILLE,2009-02-19,2009,50,0,65
IA4502,KNOXVILLE,2009-02-20,2009,51,0,65
IA4502,KNOXVILLE,2009-02-21,2009,52,0,65
IA4502,KNOXVILLE,2009-02-22,2009,53,0,65
IA4502,KNOXVILLE,2009-02-23,2009,54,0,65
IA4502,KNOXVILLE,2009-02-24,2009,55,0,65
IA4502,KNOXVILLE,2009-02-25,2009,56,6.5,71.5
IA4502,KNOXVILLE,2009-02-26,2009,57,8,79.5
IA4502,KNOXVILLE,2009-02-27,2009,58,0,79.5
IA4502,KNOXVILLE,2009-02-28,2009,59,0,79.5
IA4502,KNOXVILLE,2009-03-01,2009,60,0,79.5
IA4502,KNOXVILLE,2009-03-02,2009,61,0,79.5
IA4502,KNOXVILLE,2009-03-03,2009,62,0,79.5
IA4502,KNOXVILLE,2009-03-04,2009,63,0,79.5
IA4502,KNOXVILLE,2009-03-05,2009,64,17.5,97
IA4502,KNOXVILLE,2009-03-06,2009,65,9,106
IA4502,KNOXVILLE,2009-03-07,2009,66,1.5,107.5
IA4502,KNOXVILLE,2009-03-08,2009,67,0,107.5
IA4502,KNOXVILLE,2009-03-09,2009,68,0.5,108
IA4502,KNOXVILLE,2009-03-10,2009,69,0,108
IA4502,KNOXVILLE,2009-03-11,2009,70,0,108
IA4502,KNOXVILLE,2009-03-12,2009,71,0,108
IA4502,KNOXVILLE,2009-03-13,2009,72,2,110
IA4502,KNOXVILLE,2009-03-14,2009,73,2,112
IA4502,KNOXVILLE,2009-03-15,2009,74,6.5,118.5
IA4502,KNOXVILLE,2009-03-16,2009,75,15,133.5
IA4502,KNOXVILLE,2009-03-17,2009,76,9,142.5
IA4502,KNOXVILLE,2009-03-18,2009,77,7,149.5
IA4502,KNOXVILLE,2009-03-19,2009,78,9,158.5
IA4502,KNOXVILLE,2009-03-20,2009,79,7,165.5
IA4502,KNOXVILLE,2009-03-21,2009,80,8.5,174
IA4502,KNOXVILLE,2009-03-22,2009,81,14.5,188.5
IA4502,KNOXVILLE,2009-03-23,2009,82,15.5,204
IA4502,KNOXVILLE,2009-03-24,2009,83,5,209
IA4502,KNOXVILLE,2009-03-25,2009,84,6,215
IA4502,KNOXVILLE,2009-03-26,2009,85,0,215
IA4502,KNOXVILLE,2009-03-27,2009,86,6,221
IA4502,KNOXVILLE,2009-03-28,2009,87,0,221
IA4502,KNOXVILLE,2009-03-29,2009,88,0,221
IA4502,KNOXVILLE,2009-03-30,2009,89,8.5,229.5
IA4502,KNOXVILLE,2009-03-31,2009,90,8.5,238
IA4502,KNOXVILLE,2009-04-01,2009,91,6.5,244.5
IA4502,KNOXVILLE,2009-04-02,2009,92,7,251.5
IA4502,KNOXVILLE,2009-04-03,2009,93,4,255.5
IA4502,KNOXVILLE,2009-04-04,2009,94,9,264.5
IA4502,KNOXVILLE,2009-04-05,2009,95,8.5,273
IA4502,KNOXVILLE,2009-04-06,2009,96,2.5,275.5
IA4502,KNOXVILLE,2009-04-07,2009,97,3,278.5
IA4502,KNOXVILLE,2009-04-08,2009,98,4.5,283
IA4502,KNOXVILLE,2009-04-09,2009,99,8,291
IA4502,KNOXVILLE,2009-04-10,2009,100,6.5,297.5
IA4502,KNOXVILLE,2009-04-11,2009,101,8,305.5
IA4502,KNOXVILLE,2009-04-12,2009,102,10,315.5
IA4502,KNOXVILLE,2009-04-13,2009,103,6,321.5
IA4502,KNOXVILLE,2009-04-14,2009,104,6,327.5
IA4502,KNOXVILLE,2009-04-15,2009,105,10,337.5
IA4502,KNOXVILLE,2009-04-16,2009,106,12,349.5
IA4502,KNOXVILLE,2009-04-17,2009,107,13,362.5
IA4502,KNOXVILLE,2009-04-18,2009,108,17,379.5
IA4502,KNOXVILLE,2009-04-19,2009,109,19,398.5
IA4502,KNOXVILLE,2009-04-20,2009,110,8,406.5
IA4502,KNOXVILLE,2009-04-21,2009,111,8,414.5
IA4502,KNOXVILLE,2009-04-22,2009,112,10.5,425
IA4502,KNOXVILLE,2009-04-23,2009,113,19,444
IA4502,KNOXVILLE,2009-04-24,2009,114,22,466
IA4502,KNOXVILLE,2009-04-25,2009,115,28.5,494.5
IA4502,KNOXVILLE,2009-04-26,2009,116,21,515.5
IA4502,KNOXVILLE,2009-04-27,2009,117,24.5,540
IA4502,KNOXVILLE,2009-04-28,2009,118,10,550
IA4502,KNOXVILLE,2009-04-29,2009,119,8.5,558.5
IA4502,KNOXVILLE,2009-04-30,2009,120,14,572.5
IA4502,KNOXVILLE,2009-05-01,2009,121,22,594.5
IA4502,KNOXVILLE,2009-05-02,2009,122,12.5,607
IA4502,KNOXVILLE,2009-05-03,2009,123,15,622
IA4502,KNOXVILLE,2009-05-04,2009,124,20,642
IA4502,KNOXVILLE,2009-05-05,2009,125,20,662
IA4502,KNOXVILLE,2009-05-06,2009,126,23,685
IA4502,KNOXVILLE,2009-05-07,2009,127,23,708
IA4502,KNOXVILLE,2009-05-08,2009,128,22,730
IA4502,KNOXVILLE,2009-05-09,2009,129,25,755
IA4502,KNOXVILLE,2009-05-10,2009,130,13.5,768.5
IA4502,KNOXVILLE,2009-05-11,2009,131,18,786.5
IA4502,KNOXVILLE,2009-05-12,2009,132,16.5,803
IA4502,KNOXVILLE,2009-05-13,2009,133,21.5,824.5
IA4502,KNOXVILLE,2009-05-14,2009,134,26.5,851
IA4502,KNOXVILLE,2009-05-15,2009,135,19,870
IA4502,KNOXVILLE,2009-05-16,2009,136,11.5,881.5
IA4502,KNOXVILLE,2009-05-17,2009,137,10,891.5
IA4502,KNOXVILLE,2009-05-18,2009,138,8,899.5
IA4502,KNOXVILLE,2009-05-19,2009,139,16.5,916
IA4502,KNOXVILLE,2009-05-20,2009,140,29,945
IA4502,KNOXVILLE,2009-05-21,2009,141,30.5,975.5
IA4502,KNOXVILLE,2009-05-22,2009,142,31,1006.5
IA4502,KNOXVILLE,2009-05-23,2009,143,30.5,1037
IA4502,KNOXVILLE,2009-05-24,2009,144,30,1067
IA4502,KNOXVILLE,2009-05-25,2009,145,28.5,1095.5
IA4502,KNOXVILLE,2009-05-26,2009,146,28,1123.5
IA4502,KNOXVILLE,2009-05-27,2009,147,22.5,1146
IA4502,KNOXVILLE,2009-05-28,2009,148,19,1165
IA4502,KNOXVILLE,2009-05-29,2009,149,19,1184
IA4502,KNOXVILLE,2009-05-30,2009,150,26.5,1210.5
IA4502,KNOXVILLE,2009-05-31,2009,151,29,1239.5
IA4502,KNOXVILLE,2009-06-01,2009,152,27,1266.5
IA4502,KNOXVILLE,2009-06-02,2009,153,23,1289.5
IA4502,KNOXVILLE,2009-06-03,2009,154,19.5,1309
IA4502,KNOXVILLE,2009-06-04,2009,155,22,1331
IA4502,KNOXVILLE,2009-06-05,2009,156,26,1357
IA4502,KNOXVILLE,2009-06-06,2009,157,26.5,1383.5
IA4502,KNOXVILLE,2009-06-07,2009,158,29,1412.5
IA4502,KNOXVILLE,2009-06-08,2009,159,31.5,1444
IA4502,KNOXVILLE,2009-06-09,2009,160,29.5,1473.5
IA4502,KNOXVILLE,2009-06-10,2009,161,20,1493.5
IA4502,KNOXVILLE,2009-06-11,2009,162,24,1517.5
IA4502,KNOXVILLE,2009-06-12,2009,163,27.5,1545
IA4502,KNOXVILLE,2009-06-13,2009,164,28.5,1573.5
IA4502,KNOXVILLE,2009-06-14,2009,165,24.5,1598
IA4502,KNOXVILLE,2009-06-15,2009,166,24,1622
IA4502,KNOXVILLE,2009-06-16,2009,167,25,1647
IA4502,KNOXVILLE,2009-06-17,2009,168,30.5,1677.5
IA4502,KNOXVILLE,2009-06-18,2009,169,34.5,1712
IA4502,KNOXVILLE,2009-06-19,2009,170,34,1746
IA4502,KNOXVILLE,2009-06-20,2009,171,35.5,1781.5
IA4502,KNOXVILLE,2009-06-21,2009,172,34.5,1816
IA4502,KNOXVILLE,2009-06-22,2009,173,38.5,1854.5
IA4502,KNOXVILLE,2009-06-23,2009,174,40,1894.5
IA4502,KNOXVILLE,2009-06-24,2009,175,37,1931.5
IA4502,KNOXVILLE,2009-06-25,2009,176,36.5,1968
IA4502,KNOXVILLE,2009-06-26,2009,177,36,2004
IA4502,KNOXVILLE,2009-06-27,2009,178,38,2042
IA4502,KNOXVILLE,2009-06-28,2009,179,37,2079
IA4502,KNOXVILLE,2009-06-29,2009,180,30,2109
IA4502,KNOXVILLE,2009-06-30,2009,181,30.5,2139.5
IA4502,KNOXVILLE,2009-07-01,2009,182,27.5,2167
IA4502,KNOXVILLE,2009-07-02,2009,183,28.5,2195.5
IA4502,KNOXVILLE,2009-07-03,2009,184,30,2225.5
IA4502,KNOXVILLE,2009-07-04,2009,185,30.5,2256
IA4502,KNOXVILLE,2009-07-05,2009,186,23,2279
IA4502,KNOXVILLE,2009-07-06,2009,187,29.5,2308.5
IA4502,KNOXVILLE,2009-07-07,2009,188,31.5,2340
IA4502,KNOXVILLE,2009-07-08,2009,189,34.5,2374.5
IA4502,KNOXVILLE,2009-07-09,2009,190,30.5,2405
IA4502,KNOXVILLE,2009-07-10,2009,191,27.5,2432.5
IA4502,KNOXVILLE,2009-07-11,2009,192,32,2464.5
IA4502,KNOXVILLE,2009-07-12,2009,193,31.5,2496
IA4502,KNOXVILLE,2009-07-13,2009,194,29.5,2525.5
IA4502,KNOXVILLE,2009-07-14,2009,195,31,2556.5
IA4502,KNOXVILLE,2009-07-15,2009,196,33.5,2590
IA4502,KNOXVILLE,2009-07-16,2009,197,32,2622
IA4502,KNOXVILLE,2009-07-17,2009,198,28.5,2650.5
IA4502,KNOXVILLE,2009-07-18,2009,199,19.5,2670
IA4502,KNOXVILLE,2009-07-19,2009,200,22,2692
IA4502,KNOXVILLE,2009-07-20,2009,201,26,2718
IA4502,KNOXVILLE,2009-07-21,2009,202,27,2745
IA4502,KNOXVILLE,2009-07-22,2009,203,24,2769
IA4502,KNOXVILLE,2009-07-23,2009,204,28.5,2797.5
IA4502,KNOXVILLE,2009-07-24,2009,205,31,2828.5
IA4502,KNOXVILLE,2009-07-25,2009,206,33.5,2862
IA4502,KNOXVILLE,2009-07-26,2009,207,29,2891
IA4502,KNOXVILLE,2009-07-27,2009,208,29.5,2920.5
IA4502,KNOXVILLE,2009-07-28,2009,209,32,2952.5
IA4502,KNOXVILLE,2009-07-29,2009,210,25.5,2978
IA4502,KNOXVILLE,2009-07-30,2009,211,27,3005
IA4502,KNOXVILLE,2009-07-31,2009,212,23.5,3028.5
IA4502,KNOXVILLE,2009-08-01,2009,213,27.5,3056
IA4502,KNOXVILLE,2009-08-02,2009,214,23,3079
IA4502,KNOXVILLE,2009-08-03,2009,215,27.5,3106.5
IA4502,KNOXVILLE,2009-08-04,2009,216,36,3142.5
IA4502,KNOXVILLE,2009-08-05,2009,217,31,3173.5
IA4502,KNOXVILLE,2009-08-06,2009,218,26.5,3200
IA4502,KNOXVILLE,2009-08-07,2009,219,28.5,3228.5
IA4502,KNOXVILLE,2009-08-08,2009,220,34.5,3263
IA4502,KNOXVILLE,2009-08-09,2009,221,41.5,3304.5
IA4502,KNOXVILLE,2009-08-10,2009,222,33,3337.5
IA4502,KNOXVILLE,2009-08-11,2009,223,33,3370.5
IA4502,KNOXVILLE,2009-08-12,2009,224,33.5,3404
IA4502,KNOXVILLE,2009-08-13,2009,225,35,3439
IA4502,KNOXVILLE,2009-08-14,2009,226,36.5,3475.5
IA4502,KNOXVILLE,2009-08-15,2009,227,36,3511.5
IA4502,KNOXVILLE,2009-08-16,2009,228,35,3546.5
IA4502,KNOXVILLE,2009-08-17,2009,229,33.5,3580
IA4502,KNOXVILLE,2009-08-18,2009,230,30.5,3610.5
IA4502,KNOXVILLE,2009-08-19,2009,231,30.5,3641
IA4502,KNOXVILLE,2009-08-20,2009,232,30,3671
IA4502,KNOXVILLE,2009-08-21,2009,233,26,3697
IA4502,KNOXVILLE,2009-08-22,2009,234,21.5,3718.5
IA4502,KNOXVILLE,2009-08-23,2009,235,23.5,3742
IA4502,KNOXVILLE,2009-08-24,2009,236,25.5,3767.5
IA4502,KNOXVILLE,2009-08-25,2009,237,29,3796.5
IA4502,KNOXVILLE,2009-08-26,2009,238,33.5,3830
IA4502,KNOXVILLE,2009-08-27,2009,239,27.5,3857.5
IA4502,KNOXVILLE,2009-08-28,2009,240,23,3880.5
IA4502,KNOXVILLE,2009-08-29,2009,241,24,3904.5
IA4502,KNOXVILLE,2009-08-30,2009,242,18,3922.5
IA4502,KNOXVILLE,2009-08-31,2009,243,15.5,3938
IA4502,KNOXVILLE,2009-09-01,2009,244,19,3957
IA4502,KNOXVILLE,2009-09-02,2009,245,19,3976
IA4502,KNOXVILLE,2009-09-03,2009,246,21.5,3997.5
IA4502,KNOXVILLE,2009-09-04,2009,247,22.5,4020
IA4502,KNOXVILLE,2009-09-05,2009,248,26.5,4046.5
IA4502,KNOXVILLE,2009-09-06,2009,249,26.5,4073
IA4502,KNOXVILLE,2009-09-07,2009,250,26,4099
IA4502,KNOXVILLE,2009-09-08,2009,251,23.5,4122.5
IA4502,KNOXVILLE,2009-09-09,2009,252,26.5,4149
IA4502,KNOXVILLE,2009-09-10,2009,253,28,4177
IA4502,KNOXVILLE,2009-09-11,2009,254,28,4205
IA4502,KNOXVILLE,2009-09-12,2009,255,29,4234
IA4502,KNOXVILLE,2009-09-13,2009,256,28,4262
IA4502,KNOXVILLE,2009-09-14,2009,257,26.5,4288.5
IA4502,KNOXVILLE,2009-09-15,2009,258,25,4313.5
IA4502,KNOXVILLE,2009-09-16,2009,259,27.5,4341
IA4502,KNOXVILLE,2009-09-17,2009,260,26.5,4367.5
IA4502,KNOXVILLE,2009-09-18,2009,261,22.5,4390
IA4502,KNOXVILLE,2009-09-19,2009,262,23,4413
